meter,Date,t_kWh
BR38,2019-09-27,4.914999999999988
BR38,2019-09-28,6.219999999999991
BR38,2019-09-29,6.637999999999984
BR38,2019-09-30,8.400999999999994
BR38,2019-10-01,8.068999999999976
BR38,2019-10-02,8.009999999999977
BR38,2019-10-05,10.037999999999984
BR38,2019-10-06,7.280999999999989
BR38,2019-10-07,10.36899999999998
BR38,2019-10-08,7.22599999999998
BR38,2019-10-09,7.584999999999978
BR38,2019-10-10,13.50399999999997
BR38,2019-10-11,6.931999999999999
BR38,2019-10-12,4.563999999999983
BR38,2019-10-13,6.132999999999976
BR38,2019-10-14,11.432
BR38,2019-10-15,7.980999999999974
BR38,2019-10-16,9.314999999999987
BR38,2019-10-17,8.056999999999986
BR38,2019-10-18,8.16699999999999
BR38,2019-10-19,7.6229999999999825
BR38,2019-10-20,10.873999999999995
BR38,2019-10-21,7.83499999999999
BR38,2019-10-22,6.870999999999989
BR38,2019-10-24,7.391999999999983
BR38,2019-10-25,7.033999999999988
BR38,2019-10-26,6.080999999999998
BR38,2019-10-27,7.60999999999999
BR38,2019-10-28,6.870999999999972
BR38,2019-10-29,8.589999999999986
BR38,2019-10-30,6.379999999999985
BR38,2019-10-31,6.728999999999985
BR38,2019-11-01,10.596999999999978
BR38,2019-11-02,8.513999999999987
BR38,2019-11-03,8.592000000000004
BR38,2019-11-04,9.126999999999972
BR38,2019-11-05,6.609999999999974
BR38,2019-11-06,7.578999999999977
BR38,2019-11-07,7.0329999999999675
BR38,2019-11-08,7.978999999999987
BR38,2019-11-09,7.848999999999974
BR38,2019-11-10,9.259999999999986
BR38,2019-11-11,5.833999999999996
BR38,2019-11-12,8.456999999999983
BR38,2019-11-13,5.795999999999984
BR38,2019-11-14,6.794999999999994
BR38,2019-11-15,5.270999999999978
BR38,2019-11-16,6.134999999999993
BR38,2019-11-17,6.572999999999996
BR38,2019-11-18,5.264999999999984
BR38,2019-11-19,6.699999999999988
BR38,2019-11-21,7.18399999999999
BR38,2019-11-22,5.189999999999981
BR38,2019-11-23,5.820999999999983
BR38,2019-11-24,10.584999999999994
BR38,2019-11-25,5.196999999999991
BR38,2019-11-26,5.585999999999987
BR38,2019-11-27,7.048000000000009
BR38,2019-11-28,3.0729999999999933
BR38,2019-11-29,3.4899999999999882
BR38,2019-11-30,3.4629999999999894
BR38,2019-12-01,3.788999999999984
BR38,2019-12-02,6.33999999999997
BR38,2019-12-03,6.024999999999979
BR38,2019-12-04,4.3909999999999805
BR38,2019-12-05,4.874999999999983
BR38,2019-12-06,5.447999999999984
BR38,2019-12-07,5.385999999999982
BR38,2019-12-08,6.15199999999999
BR38,2019-12-09,6.242999999999997
BR38,2019-12-10,5.572999999999995
BR38,2019-12-11,5.538999999999977
BR38,2019-12-12,8.602999999999982
BR38,2019-12-13,6.441999999999993
BR38,2019-12-14,9.121000000000006
BR38,2019-12-15,8.123999999999992
BR38,2019-12-16,16.756999999999998
BR38,2019-12-17,28.526999999999987
BR38,2019-12-18,12.466000000000022
BR38,2019-12-19,26.49900000000001
BR38,2019-12-20,20.043000000000028
BR38,2019-12-21,7.986999999999995
BR38,2019-12-22,13.131
BR38,2019-12-23,26.16599999999999
BR38,2019-12-24,9.984000000000027
BR38,2019-12-25,4.423999999999991
BR38,2019-12-26,4.696999999999974
BR38,2019-12-27,9.012999999999982
BR38,2019-12-28,19.17900000000001
BR38,2019-12-29,26.21600000000001
BR38,2019-12-30,22.25999999999999
BR38,2019-12-31,5.928999999999986
BR38,2020-01-01,12.18000000000004
BR38,2020-01-02,6.279999999999988
BR38,2020-01-03,8.870000000000003
BR38,2020-01-04,9.869999999999981
BR38,2020-01-05,7.1059999999999865
BR38,2020-01-06,13.666999999999998
BR38,2020-01-07,12.75799999999999
BR38,2020-01-08,12.455999999999996
BR38,2020-01-09,15.184999999999997
BR38,2020-01-10,14.447999999999988
BR38,2020-01-11,11.978999999999989
BR38,2020-01-12,13.796999999999993
BR38,2020-01-13,16.295999999999975
BR38,2020-01-14,13.073999999999966
BR38,2020-01-15,5.327999999999978
BR38,2020-01-16,8.125999999999985
BR38,2020-01-17,6.712999999999992
BR38,2020-01-18,6.9779999999999935
BR38,2020-01-19,6.664999999999985
BR38,2020-01-20,6.085999999999977
BR38,2020-01-21,6.823999999999969
BR38,2020-01-22,5.13899999999999
BR38,2020-01-23,3.62499999999999
BR38,2020-01-24,3.7699999999999902
BR38,2020-01-25,4.436999999999996
BR38,2020-01-26,5.409999999999986
BR38,2020-01-27,5.382999999999994
BR38,2020-01-28,11.04499999999998
BR38,2020-01-29,11.490000000000004
BR38,2020-01-30,8.696999999999987
BR38,2020-01-31,7.11599999999999
BR38,2020-02-01,21.522000000000045
BR38,2020-02-02,6.561000000000008
BR38,2020-02-03,9.902999999999984
BR38,2020-02-04,8.966999999999988
BR38,2020-02-05,13.792999999999994
BR38,2020-02-06,10.352999999999989
BR38,2020-02-07,11.775999999999982
BR38,2020-02-08,12.248999999999954
BR38,2020-02-09,12.11399999999999
BR38,2020-02-10,9.98899999999998
BR38,2020-02-11,5.512999999999984
BR38,2020-02-12,5.196999999999993
BR38,2020-02-13,9.994999999999981
BR38,2020-02-14,5.335999999999993
BR38,2020-02-15,5.072999999999987
BR38,2020-02-16,5.060999999999993
BR38,2020-02-17,5.1289999999999925
BR38,2020-02-18,6.870999999999994
BR38,2020-02-19,4.868999999999986
BR38,2020-02-20,5.138999999999986
BR38,2020-02-21,6.219999999999993
BR38,2020-02-22,6.71399999999999
BR38,2020-02-23,5.780999999999998
BR38,2020-02-24,5.364999999999986
BR38,2020-02-25,5.53599999999999
BR38,2020-02-26,6.1449999999999925
BR38,2020-02-27,5.20099999999999
BR38,2020-02-28,5.443999999999986
BR38,2020-02-29,6.67699999999999
BR38,2020-03-01,7.392000000000001
BR38,2020-03-02,5.061999999999983
BR38,2020-03-03,3.719999999999997
BR38,2020-03-04,4.402999999999997
BR38,2020-03-05,3.775000000000001
BR38,2020-03-06,3.349999999999988
BR38,2020-03-07,4.01199999999999
BR38,2020-03-08,4.134999999999987
BR38,2020-03-09,4.218999999999991
BR38,2020-03-10,5.6439999999999895
BR38,2020-03-11,7.085999999999991
BR38,2020-03-12,6.930999999999992
BR38,2020-03-13,5.572999999999991
BR38,2020-03-14,4.778999999999991
BR38,2020-03-15,5.9630000000000045
BR38,2020-03-16,5.4869999999999886
BR38,2020-03-17,6.734999999999994
BR38,2020-03-18,5.240999999999984
BR38,2020-03-19,7.809999999999989
BR38,2020-03-20,9.596999999999992
BR38,2020-03-21,12.586000000000002
BR38,2020-03-22,13.54399999999998
BR38,2020-03-23,13.31499999999998
BR38,2020-03-24,11.954999999999997
BR38,2020-03-25,11.222999999999988
BR38,2020-03-26,11.182999999999984
BR38,2020-03-27,8.831999999999981
BR38,2020-03-28,9.273000000000005
BR38,2020-03-29,9.609999999999985
BR38,2020-03-30,10.175999999999986
BR38,2020-03-31,10.48999999999998
BR38,2020-04-01,11.418999999999983
BR38,2020-04-02,10.25399999999998
BR38,2020-04-03,13.779999999999985
BR38,2020-04-04,10.758999999999984
BR38,2020-04-05,11.704999999999968
BR38,2020-04-06,12.375999999999983
BR38,2020-04-07,13.545999999999957
BR38,2020-04-08,13.500999999999996
BR38,2020-04-09,14.262999999999995
BR38,2020-04-10,13.054999999999998
BR38,2020-04-11,14.865
BR38,2020-04-12,16.55400000000001
BR38,2020-04-13,14.854000000000008
BR38,2020-04-14,17.620000000000022
BR38,2020-04-15,18.028
BR38,2020-04-16,29.43500000000003
BR38,2020-04-17,29.18600000000005
BR38,2020-04-18,25.158
BR38,2020-04-19,19.294000000000022
BR38,2020-04-20,18.90800000000001
BR38,2020-04-21,18.70300000000001
BR38,2020-04-22,19.028999999999982
BR38,2020-04-23,24.524000000000004
BR38,2020-04-24,24.713000000000005
BR38,2020-04-25,27.207999999999984
BR38,2020-04-26,16.083999999999996
BR38,2020-04-27,13.395999999999985
BR38,2020-04-28,16.17299999999998
BR38,2020-04-29,29.448999999999987
BR38,2020-04-30,33.29299999999999
BR38,2020-05-01,18.518999999999973
BR38,2020-05-02,30.554999999999996
BR38,2020-05-03,29.607000000000014
BR38,2020-05-04,29.849999999999987
BR38,2020-05-05,31.250999999999987
BR38,2020-05-06,30.235999999999997
BR38,2020-05-08,30.945000000000014
BR38,2020-05-09,36.144999999999946
BR38,2020-05-12,28.29600000000002
BR38,2020-05-13,30.40700000000005
BR38,2020-05-16,26.713000000000005
BR38,2020-05-17,31.085999999999984
BR38,2020-05-18,33.34999999999999
BR38,2020-05-19,35.57199999999996
BR38,2020-05-20,27.269
BR38,2020-05-21,40.797999999999945
BR38,2020-05-22,36.85500000000001
BR38,2020-05-23,32.63600000000004
BR38,2020-05-24,44.43200000000003
BR38,2020-05-25,48.53099999999997
BR38,2020-05-26,39.838999999999956
BR38,2020-05-27,36.18800000000002
BR38,2020-05-28,33.382000000000005
BR38,2020-05-29,23.787000000000006
BR38,2020-05-30,21.886000000000003
BR38,2020-05-31,9.934999999999999
BR38,2020-06-01,14.629999999999963
BR38,2020-06-02,22.168999999999986
BR38,2020-06-03,32.646
BR38,2020-06-04,24.727999999999994
BR38,2020-06-05,12.09699999999999
BR38,2020-06-06,21.907000000000004
BR38,2020-06-07,27.167000000000016
BR38,2020-06-08,27.860000000000014
BR38,2020-06-09,33.19900000000002
BR38,2020-06-10,38.10699999999999
BR38,2020-06-11,30.496000000000002
BR38,2020-06-12,19.78500000000002
BR38,2020-06-13,41.919999999999995
BR38,2020-06-14,31.972999999999992
BR38,2020-06-15,36.33799999999999
BR38,2020-06-16,37.97200000000001
BR38,2020-06-17,34.66300000000002
BR38,2020-06-18,39.537
BR38,2020-06-19,39.86600000000008
BR38,2020-06-20,37.383999999999986
BR38,2020-06-22,37.43799999999996
BR38,2020-06-23,31.405999999999974
BR38,2020-06-24,34.413000000000004
BR38,2020-06-25,33.216
BR38,2020-06-26,37.47499999999997
BR38,2020-06-27,32.12799999999999
BR38,2020-06-28,38.40000000000005
BR38,2020-06-29,30.231999999999978
BR38,2020-06-30,24.510999999999996
BR38,2020-07-01,41.12
BR38,2020-07-02,44.067999999999984
BR38,2020-07-03,40.13899999999999
BR38,2020-07-04,29.73900000000001
BR38,2020-07-05,30.420999999999992
BR38,2020-07-06,24.94399999999999
BR38,2020-07-08,15.960999999999997
BR38,2020-07-09,31.07500000000004
BR38,2020-07-10,34.41999999999996
BR38,2020-07-11,31.846000000000018
BR38,2020-07-12,39.15600000000001
BR38,2020-07-13,37.47200000000003
BR38,2020-07-14,46.984
BR38,2020-07-15,40.01799999999996
BR38,2020-07-16,45.691999999999965
BR38,2020-07-17,49.14499999999995
BR38,2020-07-18,42.939999999999976
BR38,2020-07-19,38.646999999999956
BR38,2020-07-20,42.10900000000001
BR38,2020-07-21,26.814999999999976
BR38,2020-07-22,27.37499999999998
BR38,2020-07-23,19.909999999999965
BR38,2020-07-24,32.34199999999998
BR38,2020-07-25,24.19700000000001
BR38,2020-07-26,28.195000000000004
BR38,2020-07-27,28.555000000000014
BR38,2020-07-28,28.522999999999975
BR38,2020-07-29,15.902000000000001
BR38,2020-07-30,19.779000000000003
BR38,2020-07-31,18.138999999999978
BR38,2020-08-01,22.701000000000008
BR38,2020-08-02,33.34200000000001
BR38,2020-08-03,32.657000000000025
BR38,2020-08-04,31.999999999999986
BR38,2020-08-05,32.99800000000002
BR38,2020-08-06,34.31799999999999
BR38,2020-08-07,38.935999999999986
BR38,2020-08-08,45.35399999999996
BR38,2020-08-09,29.128999999999994
BR38,2020-08-10,16.601000000000003
BR38,2020-08-11,20.458
BR38,2020-08-12,17.973000000000006
BR38,2020-08-13,15.592999999999993
BR38,2020-08-14,17.608000000000004
BR38,2020-08-15,17.61199999999997
BR38,2020-08-16,14.844999999999985
BR38,2020-08-17,18.708
BR38,2020-08-18,27.329999999999995
BR38,2020-08-19,19.563999999999993
BR38,2020-08-20,20.614
BR38,2020-08-21,27.33699999999999
BR38,2020-08-22,19.642999999999994
BR38,2020-08-23,23.021000000000008
BR38,2020-08-24,13.876999999999981
BR38,2020-08-25,19.047999999999995
BR38,2020-08-26,27.154000000000007
BR38,2020-08-27,16.27600000000001
BR38,2020-08-28,19.640999999999984
BR38,2020-08-29,24.428999999999995
BR38,2020-08-30,21.877999999999993
BR38,2020-08-31,28.21899999999999
BR38,2020-09-01,23.701999999999916
BR38,2020-09-02,29.886999999999983
BR38,2020-09-03,33.57199999999994
BR38,2020-09-04,32.672
BR38,2020-09-05,24.4
BR38,2020-09-06,24.969
BR38,2020-09-07,32.661999999999985
BR38,2020-09-08,32.12700000000003
BR38,2020-09-09,37.66099999999997
BR38,2020-09-10,32.37599999999996
BR38,2020-09-11,34.42099999999999
BR38,2020-09-12,35.31099999999999
BR38,2020-09-13,30.776
BR38,2020-09-17,28.596
BR38,2020-09-18,28.937999999999995
BR38,2020-09-21,43.867999999999974
BR38,2020-09-22,41.122999999999976
BR38,2020-09-23,36.941
BR38,2020-09-24,35.144
BR38,2020-09-25,36.38500000000001
BR38,2020-09-26,32.119
BR38,2020-09-27,35.53300000000001
BR38,2020-09-28,34.27799999999995
BR38,2020-09-29,34.37599999999998
BR38,2020-09-30,30.723000000000003
BR38,2020-10-01,33.817999999999984
BR38,2020-10-02,28.07199999999998
BR38,2020-10-03,31.87399999999999
BR38,2020-10-04,30.225999999999996
BR38,2020-10-05,26.309999999999995
BR38,2020-10-06,25.79499999999998
BR38,2020-10-07,23.801999999999968
BR38,2020-10-08,23.797
BR38,2020-10-09,21.814000000000014
BR38,2020-10-10,29.073999999999998
BR38,2020-10-11,40.32099999999997
BR38,2020-10-12,21.757000000000016
BR38,2020-10-13,17.290999999999997
BR38,2020-10-14,24.61499999999998
BR38,2020-10-15,21.825000000000003
BR38,2020-10-16,22.48400000000001
BR38,2020-10-17,15.813999999999997
BR38,2020-10-18,15.364999999999986
BR38,2020-10-19,15.919000000000006
BR38,2020-10-20,13.210999999999984
BR38,2020-10-21,16.96299999999998
BR38,2020-10-22,17.671999999999997
BR38,2020-10-23,13.616999999999992
BR38,2020-10-24,12.194999999999991
BR38,2020-10-25,16.01399999999998
BR38,2020-10-26,15.742999999999986
BR38,2020-10-27,13.062999999999994
BR38,2020-10-28,12.469999999999992
BR38,2020-10-29,15.01799999999999
BR38,2020-10-30,12.84899999999999
BR38,2020-10-31,11.368
BR38,2020-11-01,15.001000000000007
BR38,2020-11-02,14.766999999999994
BR38,2020-11-03,12.628999999999996
BR38,2020-11-04,11.415999999999988
BR38,2020-11-05,12.33499999999999
BR38,2020-11-06,15.04699999999998
BR38,2020-11-07,12.850999999999992
BR38,2020-11-08,14.133999999999999
BR38,2020-11-09,13.883999999999997
BR38,2020-11-10,10.550000000000011
BR38,2020-11-11,10.013999999999992
BR38,2020-11-12,10.68399999999999
BR38,2020-11-13,14.03399999999999
BR38,2020-11-14,11.794999999999979
BR38,2020-11-15,11.408999999999988
BR38,2020-11-16,10.096000000000007
BR38,2020-11-17,8.76899999999999
BR38,2020-11-18,7.857999999999979
BR38,2020-11-19,8.01699999999998
BR38,2020-11-20,6.776999999999978
BR38,2020-11-21,6.859999999999994
BR38,2020-11-22,8.188999999999977
BR38,2020-11-23,8.570999999999987
BR38,2020-11-24,8.307999999999987
BR38,2020-11-25,9.295999999999989
BR38,2020-11-26,10.987999999999982
BR38,2020-11-27,9.273999999999994
BR38,2020-11-28,7.956999999999986
BR38,2020-11-29,7.418999999999984
BR38,2020-11-30,8.454999999999984
BR38,2020-12-01,10.146000000000003
BR38,2020-12-02,11.219000000000003
BR38,2020-12-03,15.369999999999987
BR38,2020-12-04,10.56
BR38,2020-12-05,11.270999999999992
BR38,2020-12-06,9.995999999999999
BR38,2020-12-07,9.027000000000003
BR38,2020-12-08,9.843999999999987
BR38,2020-12-09,7.57999999999999
BR38,2020-12-10,8.376999999999992
BR38,2020-12-11,11.212999999999994
BR38,2020-12-12,11.301999999999984
BR38,2020-12-13,8.839999999999991
BR38,2020-12-14,9.320000000000004
BR38,2020-12-15,9.932999999999979
BR38,2020-12-16,8.185999999999991
BR38,2020-12-17,8.647999999999982
BR38,2020-12-18,8.963
BR38,2020-12-19,10.24300000000001
BR38,2020-12-20,9.136000000000005
BR38,2020-12-21,9.488999999999987
BR38,2020-12-22,9.672999999999988
BR38,2020-12-23,9.839999999999998
BR38,2020-12-24,8.774
BR38,2020-12-25,10.397999999999985
BR38,2020-12-26,10.954000000000004
BR38,2020-12-27,15.500999999999994
BR38,2020-12-28,19.316000000000006
BR38,2020-12-29,13.568
BR38,2020-12-30,5.143999999999993
BR38,2020-12-31,2.178999999999996
BR38,2021-01-04,0.0
BR38,2021-01-05,0.0
BR38,2021-01-06,0.0
BR38,2021-01-07,0.0
BR38,2021-01-08,0.0
BR38,2021-01-09,0.0
BR38,2021-01-10,0.0
BR38,2021-01-11,0.0
BR38,2021-01-13,0.0
BR38,2021-01-14,0.0
BR38,2021-01-15,0.0
BR38,2021-01-16,0.0
BR38,2021-01-17,0.0
BR38,2021-01-18,0.0
BR38,2021-01-19,0.0
BR38,2021-01-20,0.0
BR38,2021-01-21,0.0
BR38,2021-01-22,0.0
BR38,2021-01-23,0.0
BR38,2021-01-24,0.0
BR38,2021-01-25,0.05500000000000004
BR38,2021-01-27,0.06300000000000004
BR38,2021-01-28,0.0
BR38,2021-01-29,0.0
BR38,2021-01-30,0.0
BR38,2021-01-31,0.0
BR38,2021-02-01,0.0
BR38,2021-02-02,0.0
BR38,2021-02-03,0.0
BR38,2021-02-04,0.0
BR38,2021-02-06,1.482999999999999
BR38,2021-02-07,7.527999999999983
BR38,2021-02-08,7.686000000000001
BR38,2021-02-09,8.373999999999985
BR38,2021-02-10,5.9269999999999925
BR38,2021-02-11,5.482999999999989
BR38,2021-02-12,6.618999999999998
BR38,2021-02-13,7.3859999999999975
BR38,2021-02-14,6.744999999999987
BR38,2021-02-15,5.391999999999995
BR38,2021-02-16,5.672999999999983
BR38,2021-02-17,6.910999999999993
BR38,2021-02-18,7.025999999999996
BR38,2021-02-19,6.856999999999993
BR38,2021-02-20,6.759999999999997
BR38,2021-02-21,6.019999999999975
BR38,2021-02-22,8.551999999999996
BR38,2021-02-23,7.600999999999984
BR38,2021-02-24,6.154999999999982
BR38,2021-02-25,6.431999999999993
BR38,2021-02-26,6.328999999999994
BR38,2021-02-27,10.046000000000006
BR38,2021-02-28,8.031999999999988
BR38,2021-03-01,7.040999999999991
BR38,2021-03-02,7.69399999999999
BR38,2021-03-03,7.238999999999994
BR38,2021-03-04,7.522999999999989
BR39,2019-08-08,7.696999999999993
BR39,2019-08-09,6.567999999999974
BR39,2019-08-10,8.073999999999987
BR39,2019-08-11,7.54399999999998
BR39,2019-08-12,6.147999999999991
BR39,2019-08-13,7.5029999999999974
BR39,2019-08-14,8.748999999999981
BR39,2019-08-15,6.284
BR39,2019-08-16,6.275999999999986
BR39,2019-08-17,6.236999999999996
BR39,2019-08-18,5.371999999999996
BR39,2019-08-20,4.286999999999983
BR39,2019-08-21,5.451999999999971
BR39,2019-08-22,5.770999999999997
BR39,2019-08-23,5.741999999999994
BR39,2019-08-24,5.330999999999976
BR39,2019-08-25,5.55299999999998
BR39,2019-08-26,3.982999999999984
BR39,2019-08-27,5.646999999999986
BR39,2019-08-28,6.326999999999988
BR39,2019-08-29,5.538999999999976
BR39,2019-08-30,6.936999999999994
BR39,2019-09-02,3.6069999999999847
BR39,2019-09-04,3.723999999999975
BR39,2019-09-05,3.4039999999999786
BR39,2019-09-06,3.0559999999999885
BR39,2019-09-07,4.198999999999988
BR39,2019-09-08,6.356999999999985
BR39,2019-09-09,4.444999999999997
BR39,2019-09-11,3.684999999999989
BR39,2019-09-12,6.5289999999999955
BR39,2019-09-13,5.305999999999986
BR39,2019-09-14,4.512000000000006
BR39,2019-09-17,5.771999999999995
BR39,2019-09-18,3.9849999999999945
BR39,2019-09-19,3.9049999999999936
BR39,2019-09-20,3.4639999999999787
BR39,2019-09-21,2.7389999999999883
BR39,2019-09-22,3.7109999999999985
BR39,2019-09-23,3.233999999999983
BR39,2019-09-24,4.208999999999989
BR39,2019-09-25,4.2269999999999905
BR39,2019-09-26,3.0979999999999803
BR39,2019-09-27,3.612999999999993
BR39,2019-09-28,3.148999999999989
BR39,2019-09-29,3.505999999999996
BR39,2019-09-30,2.890999999999993
BR39,2019-10-01,3.6679999999999873
BR39,2019-10-02,3.1709999999999927
BR39,2019-10-05,4.28599999999999
BR39,2019-10-07,3.901999999999976
BR39,2019-10-08,2.681999999999994
BR39,2019-10-10,4.133999999999999
BR39,2019-10-11,4.357999999999984
BR39,2019-10-12,3.29699999999999
BR39,2019-10-13,3.1649999999999934
BR39,2019-10-14,2.7589999999999866
BR39,2019-10-15,2.6349999999999993
BR39,2019-10-16,3.4499999999999913
BR39,2019-10-17,3.1179999999999892
BR39,2019-10-18,3.620999999999998
BR39,2019-10-19,2.4549999999999885
BR39,2019-10-20,3.0049999999999883
BR39,2019-10-21,2.5459999999999834
BR39,2019-10-22,2.875999999999993
BR39,2019-10-24,3.6189999999999847
BR39,2019-10-25,2.254999999999994
BR39,2019-10-26,2.446999999999996
BR39,2019-10-27,1.7609999999999915
BR39,2019-10-28,1.368999999999995
BR39,2019-10-29,2.033999999999978
BR39,2019-10-30,1.433999999999984
BR39,2019-10-31,1.899999999999993
BR39,2019-11-06,0.6970000000000005
BR39,2019-11-07,1.197999999999995
BR39,2019-11-08,1.7659999999999774
BR39,2019-11-09,0.5940000000000004
BR39,2019-11-10,1.3829999999999854
BR39,2019-11-11,1.0909999999999944
BR39,2019-11-12,1.0399999999999963
BR39,2019-11-13,0.46800000000000036
BR39,2019-11-15,0.7230000000000005
BR39,2019-11-16,0.9980000000000008
BR39,2019-11-17,0.9420000000000007
BR39,2019-11-19,0.33000000000000024
BR39,2019-11-21,0.6750000000000005
BR39,2019-11-22,0.43300000000000033
BR39,2019-11-23,0.3850000000000003
BR39,2019-11-25,0.25400000000000017
BR39,2019-11-28,0.4050000000000003
BR39,2019-11-29,0.44900000000000034
BR39,2019-11-30,0.4220000000000003
BR39,2019-12-02,0.33900000000000025
BR39,2019-12-03,0.5470000000000004
BR39,2019-12-05,0.2420000000000002
BR39,2019-12-06,0.3060000000000002
BR39,2019-12-09,0.34700000000000025
BR39,2019-12-10,0.3140000000000002
BR39,2019-12-13,0.5190000000000003
BR39,2019-12-14,0.45800000000000035
BR39,2019-12-15,0.32400000000000023
BR39,2019-12-16,0.36800000000000027
BR39,2019-12-17,0.3860000000000003
BR39,2019-12-18,0.5070000000000003
BR39,2019-12-19,0.9010000000000007
BR39,2019-12-20,0.9310000000000007
BR39,2019-12-21,0.7600000000000006
BR39,2019-12-22,0.44000000000000034
BR39,2019-12-23,0.4140000000000003
BR39,2019-12-24,0.34400000000000025
BR39,2019-12-25,0.3740000000000003
BR39,2019-12-28,0.45500000000000035
BR39,2019-12-29,0.43800000000000033
BR39,2019-12-30,0.4090000000000003
BR39,2020-01-03,0.43300000000000033
BR39,2020-01-04,0.4280000000000003
BR39,2020-01-06,0.3960000000000003
BR39,2020-01-07,0.3810000000000003
BR39,2020-01-08,0.3990000000000003
BR39,2020-01-10,0.5090000000000003
BR39,2020-01-11,0.4170000000000003
BR39,2020-01-12,0.7740000000000006
BR39,2020-01-14,0.3160000000000002
BR39,2020-01-17,0.46700000000000036
BR39,2020-01-18,0.4190000000000003
BR39,2020-01-19,0.36000000000000026
BR39,2020-01-20,0.34000000000000025
BR39,2020-01-22,0.6330000000000005
BR39,2020-01-23,0.34500000000000025
BR39,2020-01-24,0.4150000000000003
BR39,2020-01-27,0.36300000000000027
BR39,2020-01-31,0.47200000000000036
BR39,2020-02-04,0.3730000000000003
BR39,2020-02-05,0.3130000000000002
BR39,2020-02-08,0.25100000000000017
BR39,2020-02-09,0.20500000000000015
BR39,2020-02-12,0.16200000000000012
BR39,2020-02-13,0.17500000000000013
BR39,2020-02-15,0.17600000000000013
BR39,2020-02-16,0.18000000000000013
BR39,2020-02-18,0.5320000000000004
BR39,2020-02-21,0.31900000000000023
BR39,2020-02-23,0.8350000000000006
BR39,2020-02-24,1.0889999999999993
BR39,2020-02-25,0.8670000000000007
BR39,2020-02-26,0.5920000000000004
BR39,2020-02-27,0.4830000000000004
BR39,2020-02-28,0.6360000000000005
BR39,2020-03-04,0.46900000000000036
BR39,2020-03-05,0.6390000000000005
BR39,2020-03-06,0.5770000000000004
BR39,2020-03-07,0.8360000000000006
BR39,2020-03-08,0.8670000000000007
BR39,2020-03-09,0.4130000000000003
BR39,2020-03-10,0.6330000000000005
BR39,2020-03-11,0.5820000000000004
BR39,2020-03-12,0.7350000000000005
BR39,2020-03-13,1.4169999999999878
BR39,2020-03-14,0.5040000000000003
BR39,2020-03-15,0.46900000000000036
BR39,2020-03-16,0.5120000000000003
BR39,2020-03-18,0.48100000000000037
BR39,2020-03-20,0.5300000000000004
BR39,2020-03-21,0.8490000000000006
BR39,2020-03-22,2.204999999999986
BR39,2020-03-23,2.2029999999999967
BR39,2020-03-24,2.6819999999999777
BR39,2020-03-26,3.280999999999984
BR39,2020-03-27,2.9139999999999775
BR39,2020-03-28,2.152999999999991
BR39,2020-03-29,2.573999999999985
BR39,2020-03-30,2.956999999999988
BR39,2020-03-31,2.500999999999987
BR39,2020-04-01,2.749999999999989
BR39,2020-04-03,2.472999999999988
BR39,2020-04-05,2.8579999999999863
BR39,2020-04-06,3.6159999999999908
BR39,2020-04-07,3.649999999999997
BR39,2020-04-08,3.677999999999986
BR39,2020-04-09,3.6649999999999894
BR39,2020-04-10,4.418999999999984
BR39,2020-04-11,4.098999999999986
BR39,2020-04-12,3.745999999999986
BR39,2020-04-13,4.398999999999999
BR39,2020-04-14,4.013
BR39,2020-04-15,4.208999999999999
BR39,2020-04-16,4.128999999999994
BR39,2020-04-17,3.6659999999999977
BR39,2020-04-18,3.89599999999999
BR39,2020-04-19,4.149999999999989
BR39,2020-04-20,3.4039999999999866
BR39,2020-04-21,3.6589999999999976
BR39,2020-04-22,3.8219999999999907
BR39,2020-04-23,3.693999999999991
BR39,2020-04-24,3.7479999999999833
BR39,2020-04-25,2.8679999999999906
BR39,2020-04-27,2.229999999999991
BR39,2020-04-28,2.987999999999996
BR39,2020-04-29,3.441999999999996
BR39,2020-04-30,4.210000000000013
BR39,2020-05-02,4.0809999999999995
BR39,2020-05-03,4.288999999999988
BR39,2020-05-04,4.206999999999992
BR39,2020-05-05,4.425999999999989
BR39,2020-05-06,4.250999999999986
BR39,2020-05-08,3.7209999999999863
BR39,2020-05-09,4.4379999999999855
BR39,2020-05-12,4.5339999999999865
BR39,2020-05-13,3.9940000000000024
BR39,2020-05-16,3.8699999999999943
BR39,2020-05-17,3.8249999999999917
BR39,2020-05-18,4.496
BR39,2020-05-19,3.929999999999994
BR39,2020-05-20,3.438999999999995
BR39,2020-05-21,5.071999999999978
BR39,2020-05-22,4.48299999999999
BR39,2020-05-23,4.038999999999984
BR39,2020-05-24,5.30599999999998
BR39,2020-05-25,5.451000000000014
BR39,2020-05-26,4.094999999999991
BR39,2020-05-27,2.4559999999999884
BR39,2020-05-28,2.997999999999997
BR39,2020-05-29,3.768999999999992
BR39,2020-05-30,4.269999999999995
BR39,2020-05-31,3.6279999999999832
BR39,2020-06-01,4.125999999999978
BR39,2020-06-02,4.5969999999999995
BR39,2020-06-03,4.850999999999995
BR39,2020-06-04,3.3339999999999756
BR39,2020-06-05,3.2119999999999873
BR39,2020-06-06,4.556999999999994
BR39,2020-06-07,4.667999999999998
BR39,2020-06-08,4.8259999999999925
BR39,2020-06-09,5.062999999999991
BR39,2020-06-10,4.696999999999972
BR39,2020-06-11,4.864999999999999
BR39,2020-06-12,4.948999999999989
